,Store,Dept,Date,Weekly_Sales,IsHoliday
2896,Buffalo,Electronics,2010-10-15,6027.66,False
3039,Buffalo,Outdoor,2010-10-15,1293.05,False
608,Las Vegas,Electronics,2010-10-15,20443.05,False
179,Las Vegas,Housewares,2010-10-15,43110.79,False
4469,Seattle,Toys,2010-10-15,63404.62,False
465,Las Vegas,Jewelry,2010-10-15,34693.27,False
2467,Buffalo,Housewares,2010-10-15,13618.05,False
1895,Los Angeles,Outdoor,2010-10-15,4802.92,False
751,Las Vegas,Outdoor,2010-10-15,5024.04,False
2324,Buffalo,Clothing,2010-10-15,7157.09,False
3754,Seattle,Furniture,2010-10-15,11934.19,False
4040,Seattle,Electronics,2010-10-15,43887.26,False
36,Las Vegas,Clothing,2010-10-15,26978.34,False
4326,Seattle,Shoes,2010-10-15,34361.32,False
3468,Seattle,Clothing,2010-10-15,42167.71,False
1609,Los Angeles,Jewelry,2010-10-15,44807.3,False
3325,Buffalo,Toys,2010-10-15,7258.17,False
2181,Los Angeles,Toys,2010-10-15,56514.9,False
1323,Los Angeles,Housewares,2010-10-15,63597.23,False
894,Las Vegas,Shoes,2010-10-15,16296.65,False
322,Las Vegas,Furniture,2010-10-15,9735.73,False
3897,Seattle,Jewelry,2010-10-15,50525.31,False
2897,Buffalo,Electronics,2010-10-22,6672.86,False
1753,Los Angeles,Electronics,2010-10-22,24888.57,False
37,Las Vegas,Clothing,2010-10-22,25543.04,False
3040,Buffalo,Outdoor,2010-10-22,2370.38,False
1896,Los Angeles,Outdoor,2010-10-22,6058.8,False
1610,Los Angeles,Jewelry,2010-10-22,42886.13,False
3898,Seattle,Jewelry,2010-10-22,54253.23,False
1324,Los Angeles,Housewares,2010-10-22,62810.47,False
752,Las Vegas,Outdoor,2010-10-22,4291.27,False
3612,Seattle,Housewares,2010-10-22,86969.56,False
1467,Los Angeles,Furniture,2010-10-22,11462.89,False
3469,Seattle,Clothing,2010-10-22,51673.53,False
466,Las Vegas,Jewelry,2010-10-22,32902.26,False
4470,Seattle,Toys,2010-10-22,63417.23,False
323,Las Vegas,Furniture,2010-10-22,8614.41,False
4327,Seattle,Shoes,2010-10-22,35121.94,False
2039,Los Angeles,Shoes,2010-10-22,26656.18,False
2182,Los Angeles,Toys,2010-10-22,56132.0,False
2468,Buffalo,Housewares,2010-10-22,14729.64,False
1181,Los Angeles,Clothing,2010-10-22,40755.17,False
895,Las Vegas,Shoes,2010-10-22,15395.27,False
2611,Buffalo,Furniture,2010-10-22,4086.16,False
1038,Las Vegas,Toys,2010-10-22,32659.74,False
180,Las Vegas,Housewares,2010-10-22,42371.48,False
3755,Seattle,Furniture,2010-10-22,11099.16,False
4041,Seattle,Electronics,2010-10-22,43214.99,False
2325,Buffalo,Clothing,2010-10-22,7665.09,False
609,Las Vegas,Electronics,2010-10-22,19525.85,False
2754,Buffalo,Jewelry,2010-10-22,7078.53,False
4184,Seattle,Outdoor,2010-10-22,6039.94,False
3183,Buffalo,Shoes,2010-10-22,6604.29,False
3326,Buffalo,Toys,2010-10-22,8093.19,False
2612,Buffalo,Furniture,2010-10-29,3070.97,False
4328,Seattle,Shoes,2010-10-29,35150.75,False
324,Las Vegas,Furniture,2010-10-29,9283.09,False
1897,Los Angeles,Outdoor,2010-10-29,5520.87,False
38,Las Vegas,Clothing,2010-10-29,38640.93,False
2469,Buffalo,Housewares,2010-10-29,13421.58,False
3756,Seattle,Furniture,2010-10-29,11635.2,False
1468,Los Angeles,Furniture,2010-10-29,11236.1,False
896,Las Vegas,Shoes,2010-10-29,17598.98,False
1611,Los Angeles,Jewelry,2010-10-29,44921.82,False
3327,Buffalo,Toys,2010-10-29,7526.98,False
3613,Seattle,Housewares,2010-10-29,84800.12,False
3899,Seattle,Jewelry,2010-10-29,51854.74,False
4185,Seattle,Outdoor,2010-10-29,7106.85,False
3184,Buffalo,Shoes,2010-10-29,6573.88,False
1325,Los Angeles,Housewares,2010-10-29,63125.76,False
467,Las Vegas,Jewelry,2010-10-29,35202.44,False
1182,Los Angeles,Clothing,2010-10-29,56903.47,False
2755,Buffalo,Jewelry,2010-10-29,7156.28,False
3470,Seattle,Clothing,2010-10-29,77397.15,False
610,Las Vegas,Electronics,2010-10-29,16377.46,False
1039,Las Vegas,Toys,2010-10-29,34917.77,False
4042,Seattle,Electronics,2010-10-29,36051.3,False
4471,Seattle,Toys,2010-10-29,62949.8,False
1754,Los Angeles,Electronics,2010-10-29,25038.28,False
2898,Buffalo,Electronics,2010-10-29,5389.06,False
753,Las Vegas,Outdoor,2010-10-29,5424.27,False
2326,Buffalo,Clothing,2010-10-29,11645.78,False
2040,Los Angeles,Shoes,2010-10-29,27622.15,False
2183,Los Angeles,Toys,2010-10-29,57667.62,False
181,Las Vegas,Housewares,2010-10-29,44081.33,False
3041,Buffalo,Outdoor,2010-10-29,1371.28,False
3736,Seattle,Furniture,2010-11-06,8633.04,False
590,Las Vegas,Electronics,2010-11-06,21817.36,False
1591,Los Angeles,Jewelry,2010-11-06,45485.63,False
1448,Los Angeles,Furniture,2010-11-06,12166.23,False
4451,Seattle,Toys,2010-11-06,57975.15,False
4022,Seattle,Electronics,2010-11-06,36070.92,False
2306,Buffalo,Clothing,2010-11-06,4726.45,False
1019,Las Vegas,Toys,2010-11-06,34036.53,False
1877,Los Angeles,Outdoor,2010-11-06,10125.25,False
1305,Los Angeles,Housewares,2010-11-06,72603.29,False
3593,Seattle,Housewares,2010-11-06,78179.6,False
876,Las Vegas,Shoes,2010-11-06,26910.46,False
3164,Buffalo,Shoes,2010-11-06,8608.54,False
3021,Buffalo,Outdoor,2010-11-06,1657.04,False
4308,Seattle,Shoes,2010-11-06,42143.68,False
1734,Los Angeles,Electronics,2010-11-06,28096.78,False
2163,Los Angeles,Toys,2010-11-06,61110.56,False
304,Las Vegas,Furniture,2010-11-06,7742.75,False
2592,Buffalo,Furniture,2010-11-06,2503.69,False
2449,Buffalo,Housewares,2010-11-06,15351.27,False
447,Las Vegas,Jewelry,2010-11-06,36579.96,False
3879,Seattle,Jewelry,2010-11-06,49069.9,False
733,Las Vegas,Outdoor,2010-11-06,4082.04,False
4165,Seattle,Outdoor,2010-11-06,8866.86,False
3307,Buffalo,Toys,2010-11-06,8835.93,False
18,Las Vegas,Clothing,2010-11-06,16637.62,False
3450,Seattle,Clothing,2010-11-06,26962.02,False
2020,Los Angeles,Shoes,2010-11-06,41691.53,False
1162,Los Angeles,Clothing,2010-11-06,24549.01,False
2878,Buffalo,Electronics,2010-11-06,8578.21,False
161,Las Vegas,Housewares,2010-11-06,47089.54,False
2735,Buffalo,Jewelry,2010-11-06,7137.97,False
327,Las Vegas,Furniture,2010-11-19,9202.11,False
2329,Buffalo,Clothing,2010-11-19,5848.35,False
1042,Las Vegas,Toys,2010-11-19,35759.26,False
2901,Buffalo,Electronics,2010-11-19,9856.68,False
470,Las Vegas,Jewelry,2010-11-19,37078.61,False
4188,Seattle,Outdoor,2010-11-19,7455.44,False
3187,Buffalo,Shoes,2010-11-19,9419.77,False
3616,Seattle,Housewares,2010-11-19,89350.52,False
613,Las Vegas,Electronics,2010-11-19,24716.49,False
1328,Los Angeles,Housewares,2010-11-19,65120.69,False
3044,Buffalo,Outdoor,2010-11-19,1920.9,False
41,Las Vegas,Clothing,2010-11-19,19552.84,False
184,Las Vegas,Housewares,2010-11-19,41443.25,False
1614,Los Angeles,Jewelry,2010-11-19,51524.46,False
1757,Los Angeles,Electronics,2010-11-19,34318.05,False
899,Las Vegas,Shoes,2010-11-19,24313.72,False
3473,Seattle,Clothing,2010-11-19,32392.84,False
4474,Seattle,Toys,2010-11-19,69442.5,False
756,Las Vegas,Outdoor,2010-11-19,3507.65,False
3902,Seattle,Jewelry,2010-11-19,60787.72,False
1471,Los Angeles,Furniture,2010-11-19,11233.22,False
3330,Buffalo,Toys,2010-11-19,8479.26,False
1185,Los Angeles,Clothing,2010-11-19,24363.72,False
2615,Buffalo,Furniture,2010-11-19,3468.65,False
4331,Seattle,Shoes,2010-11-19,49992.79,False
1900,Los Angeles,Outdoor,2010-11-19,7668.48,False
3759,Seattle,Furniture,2010-11-19,12716.95,False
2043,Los Angeles,Shoes,2010-11-19,53218.32,False
2186,Los Angeles,Toys,2010-11-19,61775.39,False
2472,Buffalo,Housewares,2010-11-19,15414.89,False
4045,Seattle,Electronics,2010-11-19,51115.8,False
2758,Buffalo,Jewelry,2010-11-19,8687.49,False
2187,Los Angeles,Toys,2010-11-26,61973.18,True
4475,Seattle,Toys,2010-11-26,60883.4,True
1901,Los Angeles,Outdoor,2010-11-26,27228.0,True
2902,Buffalo,Electronics,2010-11-26,40342.94,True
1186,Los Angeles,Clothing,2010-11-26,24513.63,True
3617,Seattle,Housewares,2010-11-26,91281.55,True
2759,Buffalo,Jewelry,2010-11-26,9123.35,True
3188,Buffalo,Shoes,2010-11-26,33061.55,True
4189,Seattle,Outdoor,2010-11-26,33055.16,True
2473,Buffalo,Housewares,2010-11-26,14051.23,True
3331,Buffalo,Toys,2010-11-26,7260.27,True
1043,Las Vegas,Toys,2010-11-26,34099.53,True
1758,Los Angeles,Electronics,2010-11-26,102750.26,True
2330,Buffalo,Clothing,2010-11-26,5111.38,True
1472,Los Angeles,Furniture,2010-11-26,15224.16,True
3474,Seattle,Clothing,2010-11-26,30958.54,True
757,Las Vegas,Outdoor,2010-11-26,20163.69,True
3760,Seattle,Furniture,2010-11-26,14835.25,True
900,Las Vegas,Shoes,2010-11-26,72635.06,True
1329,Los Angeles,Housewares,2010-11-26,66864.2,True
2044,Los Angeles,Shoes,2010-11-26,140648.34,True
4046,Seattle,Electronics,2010-11-26,129860.88,True
471,Las Vegas,Jewelry,2010-11-26,46201.27,True
328,Las Vegas,Furniture,2010-11-26,10706.81,True
3045,Buffalo,Outdoor,2010-11-26,13067.28,True
185,Las Vegas,Housewares,2010-11-26,45681.98,True
2616,Buffalo,Furniture,2010-11-26,4411.18,True
42,Las Vegas,Clothing,2010-11-26,18820.29,True
3903,Seattle,Jewelry,2010-11-26,67374.29,True
614,Las Vegas,Electronics,2010-11-26,70158.86,True
4332,Seattle,Shoes,2010-11-26,132613.12,True
1615,Los Angeles,Jewelry,2010-11-26,60904.49,True
4005,Seattle,Electronics,2010-12-02,48016.95,True
2861,Buffalo,Electronics,2010-12-02,12981.72,True
1,Las Vegas,Clothing,2010-12-02,46039.49,True
4291,Seattle,Shoes,2010-12-02,37175.62,True
3433,Seattle,Clothing,2010-12-02,69872.44,True
430,Las Vegas,Jewelry,2010-12-02,35351.21,True
1717,Los Angeles,Electronics,2010-12-02,37978.19,True
3862,Seattle,Jewelry,2010-12-02,54069.82,True
4148,Seattle,Outdoor,2010-12-02,9609.3,True
2146,Los Angeles,Toys,2010-12-02,63393.29,True
144,Las Vegas,Housewares,2010-12-02,44682.74,True
1860,Los Angeles,Outdoor,2010-12-02,12491.16,True
1002,Las Vegas,Toys,2010-12-02,37334.83,True
3576,Seattle,Housewares,2010-12-02,85763.19,True
1431,Los Angeles,Furniture,2010-12-02,13821.01,True
2289,Buffalo,Clothing,2010-12-02,12748.72,True
287,Las Vegas,Furniture,2010-12-02,10887.84,True
4434,Seattle,Toys,2010-12-02,66308.14,True
1288,Los Angeles,Housewares,2010-12-02,65487.46,True
2432,Buffalo,Housewares,2010-12-02,15177.3,True
3147,Buffalo,Shoes,2010-12-02,8087.19,True
3719,Seattle,Furniture,2010-12-02,16384.59,True
2718,Buffalo,Jewelry,2010-12-02,8489.46,True
2003,Los Angeles,Shoes,2010-12-02,29067.99,True
3004,Buffalo,Outdoor,2010-12-02,2605.51,True
859,Las Vegas,Shoes,2010-12-02,18310.31,True
716,Las Vegas,Outdoor,2010-12-02,9135.0,True
2575,Buffalo,Furniture,2010-12-02,4887.08,True
3290,Buffalo,Toys,2010-12-02,8134.91,True
573,Las Vegas,Electronics,2010-12-02,29620.81,True
1145,Los Angeles,Clothing,2010-12-02,60483.7,True
1574,Los Angeles,Jewelry,2010-12-02,44197.95,True
3294,Buffalo,Toys,2010-12-03,8394.64,False
5,Las Vegas,Clothing,2010-12-03,21043.39,False
1578,Los Angeles,Jewelry,2010-12-03,42489.21,False
434,Las Vegas,Jewelry,2010-12-03,32668.67,False
720,Las Vegas,Outdoor,2010-12-03,5619.0,False
1721,Los Angeles,Electronics,2010-12-03,35103.72,False
2579,Buffalo,Furniture,2010-12-03,4067.62,False
2722,Buffalo,Jewelry,2010-12-03,6932.93,False
1006,Las Vegas,Toys,2010-12-03,34342.64,False
1435,Los Angeles,Furniture,2010-12-03,13061.56,False
4152,Seattle,Outdoor,2010-12-03,6169.75,False
3866,Seattle,Jewelry,2010-12-03,52142.35,False
3437,Seattle,Clothing,2010-12-03,29452.49,False
4438,Seattle,Toys,2010-12-03,63653.75,False
2150,Los Angeles,Toys,2010-12-03,63800.16,False
4009,Seattle,Electronics,2010-12-03,51995.73,False
4295,Seattle,Shoes,2010-12-03,32274.55,False
2865,Buffalo,Electronics,2010-12-03,8846.44,False
3151,Buffalo,Shoes,2010-12-03,8012.34,False
2007,Los Angeles,Shoes,2010-12-03,27494.27,False
1149,Los Angeles,Clothing,2010-12-03,28660.87,False
148,Las Vegas,Housewares,2010-12-03,43751.94,False
863,Las Vegas,Shoes,2010-12-03,21529.14,False
577,Las Vegas,Electronics,2010-12-03,21498.92,False
1292,Los Angeles,Housewares,2010-12-03,66622.03,False
3580,Seattle,Housewares,2010-12-03,82292.01,False
2293,Buffalo,Clothing,2010-12-03,5540.28,False
3723,Seattle,Furniture,2010-12-03,14321.78,False
291,Las Vegas,Furniture,2010-12-03,10123.45,False
1864,Los Angeles,Outdoor,2010-12-03,8030.58,False
2436,Buffalo,Housewares,2010-12-03,15022.47,False
3008,Buffalo,Outdoor,2010-12-03,1858.51,False
1041,Las Vegas,Toys,2010-12-11,35527.64,False
3758,Seattle,Furniture,2010-12-11,13343.92,False
1470,Los Angeles,Furniture,2010-12-11,11819.73,False
3901,Seattle,Jewelry,2010-12-11,53983.21,False
4044,Seattle,Electronics,2010-12-11,47622.86,False
469,Las Vegas,Jewelry,2010-12-11,35008.03,False
3472,Seattle,Clothing,2010-12-11,29630.5,False
4330,Seattle,Shoes,2010-12-11,45522.98,False
2614,Buffalo,Furniture,2010-12-11,3534.32,False
4473,Seattle,Toys,2010-12-11,63175.82,False
755,Las Vegas,Outdoor,2010-12-11,4248.34,False
2185,Los Angeles,Toys,2010-12-11,58246.78,False
1899,Los Angeles,Outdoor,2010-12-11,5171.68,False
183,Las Vegas,Housewares,2010-12-11,43194.49,False
1613,Los Angeles,Jewelry,2010-12-11,46147.8,False
2471,Buffalo,Housewares,2010-12-11,13929.33,False
3043,Buffalo,Outdoor,2010-12-11,2197.88,False
3329,Buffalo,Toys,2010-12-11,7707.11,False
1756,Los Angeles,Electronics,2010-12-11,34141.84,False
3615,Seattle,Housewares,2010-12-11,86753.2,False
4187,Seattle,Outdoor,2010-12-11,6792.45,False
612,Las Vegas,Electronics,2010-12-11,23698.89,False
2757,Buffalo,Jewelry,2010-12-11,7144.7,False
3186,Buffalo,Shoes,2010-12-11,6450.46,False
2328,Buffalo,Clothing,2010-12-11,5003.46,False
2042,Los Angeles,Shoes,2010-12-11,42628.64,False
40,Las Vegas,Clothing,2010-12-11,19549.39,False
326,Las Vegas,Furniture,2010-12-11,9146.77,False
1184,Los Angeles,Clothing,2010-12-11,22794.09,False
2900,Buffalo,Electronics,2010-12-11,9919.99,False
898,Las Vegas,Shoes,2010-12-11,21019.7,False
1327,Los Angeles,Housewares,2010-12-11,62367.28,False
1475,Los Angeles,Furniture,2010-12-17,18194.58,False
331,Las Vegas,Furniture,2010-12-17,11986.84,False
2762,Buffalo,Jewelry,2010-12-17,7911.44,False
2047,Los Angeles,Shoes,2010-12-17,167617.55,False
1046,Las Vegas,Toys,2010-12-17,36961.11,False
1904,Los Angeles,Outdoor,2010-12-17,22968.91,False
3334,Buffalo,Toys,2010-12-17,8428.94,False
3906,Seattle,Jewelry,2010-12-17,59042.38,False
45,Las Vegas,Clothing,2010-12-17,44912.86,False
1189,Los Angeles,Clothing,2010-12-17,64512.46,False
4192,Seattle,Outdoor,2010-12-17,29207.93,False
188,Las Vegas,Housewares,2010-12-17,49303.28,False
2476,Buffalo,Housewares,2010-12-17,15027.83,False
474,Las Vegas,Jewelry,2010-12-17,39154.41,False
4049,Seattle,Electronics,2010-12-17,115322.43,False
2333,Buffalo,Clothing,2010-12-17,14138.92,False
2905,Buffalo,Electronics,2010-12-17,26719.89,False
903,Las Vegas,Shoes,2010-12-17,96198.12,False
3620,Seattle,Housewares,2010-12-17,100225.88,False
1332,Los Angeles,Housewares,2010-12-17,74559.82,False
617,Las Vegas,Electronics,2010-12-17,59589.48,False
3048,Buffalo,Outdoor,2010-12-17,4436.46,False
760,Las Vegas,Outdoor,2010-12-17,12078.11,False
3763,Seattle,Furniture,2010-12-17,19505.27,False
3477,Seattle,Clothing,2010-12-17,74389.92,False
1761,Los Angeles,Electronics,2010-12-17,90724.19,False
1618,Los Angeles,Jewelry,2010-12-17,50651.28,False
2619,Buffalo,Furniture,2010-12-17,4951.06,False
2190,Los Angeles,Toys,2010-12-17,65005.26,False
3191,Buffalo,Shoes,2010-12-17,34956.94,False
4478,Seattle,Toys,2010-12-17,68922.99,False
4335,Seattle,Shoes,2010-12-17,194187.36,False
2334,Buffalo,Clothing,2010-12-24,12351.12,False
3335,Buffalo,Toys,2010-12-24,8854.24,False
2048,Los Angeles,Shoes,2010-12-24,264837.42,False
1762,Los Angeles,Electronics,2010-12-24,150343.42,False
4050,Seattle,Electronics,2010-12-24,174922.53,False
2906,Buffalo,Electronics,2010-12-24,35871.07,False
2763,Buffalo,Jewelry,2010-12-24,9602.35,False
2620,Buffalo,Furniture,2010-12-24,5107.51,False
3192,Buffalo,Shoes,2010-12-24,53832.37,False
3621,Seattle,Housewares,2010-12-24,116473.44,False
2477,Buffalo,Housewares,2010-12-24,16877.14,False
3764,Seattle,Furniture,2010-12-24,22182.14,False
3907,Seattle,Jewelry,2010-12-24,68696.66,False
1619,Los Angeles,Jewelry,2010-12-24,62586.93,False
1905,Los Angeles,Outdoor,2010-12-24,42885.88,False
4193,Seattle,Outdoor,2010-12-24,45600.79,False
3478,Seattle,Clothing,2010-12-24,91216.16,False
2191,Los Angeles,Toys,2010-12-24,74917.03,False
4336,Seattle,Shoes,2010-12-24,293835.78,False
3049,Buffalo,Outdoor,2010-12-24,7405.78,False
4479,Seattle,Toys,2010-12-24,76078.03,False
761,Las Vegas,Outdoor,2010-12-24,28497.52,False
904,Las Vegas,Shoes,2010-12-24,166697.72,False
1047,Las Vegas,Toys,2010-12-24,41864.0,False
1476,Los Angeles,Furniture,2010-12-24,21725.62,False
475,Las Vegas,Jewelry,2010-12-24,47893.23,False
189,Las Vegas,Housewares,2010-12-24,59889.32,False
1190,Los Angeles,Clothing,2010-12-24,82523.73,False
618,Las Vegas,Electronics,2010-12-24,85676.09,False
1333,Los Angeles,Housewares,2010-12-24,91738.44,False
332,Las Vegas,Furniture,2010-12-24,12080.36,False
46,Las Vegas,Clothing,2010-12-24,55931.23,False
333,Las Vegas,Furniture,2010-12-31,8266.14,True
1191,Los Angeles,Clothing,2010-12-31,28482.71,True
3908,Seattle,Jewelry,2010-12-31,53679.23,True
2335,Buffalo,Clothing,2010-12-31,5375.83,True
2764,Buffalo,Jewelry,2010-12-31,9594.35,True
476,Las Vegas,Jewelry,2010-12-31,36913.8,True
2478,Buffalo,Housewares,2010-12-31,13584.29,True
3622,Seattle,Housewares,2010-12-31,78283.52,True
1477,Los Angeles,Furniture,2010-12-31,8846.2,True
1620,Los Angeles,Jewelry,2010-12-31,46856.39,True
1906,Los Angeles,Outdoor,2010-12-31,7570.19,True
1763,Los Angeles,Electronics,2010-12-31,38706.43,True
4051,Seattle,Electronics,2010-12-31,56929.88,True
2907,Buffalo,Electronics,2010-12-31,11422.82,True
4480,Seattle,Toys,2010-12-31,61888.56,True
3193,Buffalo,Shoes,2010-12-31,13228.62,True
3765,Seattle,Furniture,2010-12-31,11997.9,True
47,Las Vegas,Clothing,2010-12-31,19124.58,True
1334,Los Angeles,Housewares,2010-12-31,55375.52,True
190,Las Vegas,Housewares,2010-12-31,35819.83,True
619,Las Vegas,Electronics,2010-12-31,32280.82,True
3050,Buffalo,Outdoor,2010-12-31,1797.26,True
762,Las Vegas,Outdoor,2010-12-31,5878.25,True
2192,Los Angeles,Toys,2010-12-31,56660.17,True
4194,Seattle,Outdoor,2010-12-31,7384.72,True
2621,Buffalo,Furniture,2010-12-31,2771.75,True
3336,Buffalo,Toys,2010-12-31,8386.91,True
905,Las Vegas,Shoes,2010-12-31,27433.06,True
1048,Las Vegas,Toys,2010-12-31,32751.73,True
2049,Los Angeles,Shoes,2010-12-31,37464.04,True
3479,Seattle,Clothing,2010-12-31,28449.27,True
4337,Seattle,Shoes,2010-12-31,40327.46,True
1061,Las Vegas,Toys,2011-01-04,35319.05,False
1919,Los Angeles,Outdoor,2011-01-04,6312.02,False
346,Las Vegas,Furniture,2011-01-04,8734.19,False
2920,Buffalo,Electronics,2011-01-04,9155.98,False
1347,Los Angeles,Housewares,2011-01-04,65018.79,False
2634,Buffalo,Furniture,2011-01-04,3324.23,False
1776,Los Angeles,Electronics,2011-01-04,31811.68,False
1204,Los Angeles,Clothing,2011-01-04,24591.68,False
4064,Seattle,Electronics,2011-01-04,42995.57,False
2205,Los Angeles,Toys,2011-01-04,57518.97,False
4350,Seattle,Shoes,2011-01-04,35576.18,False
2777,Buffalo,Jewelry,2011-01-04,6464.12,False
1633,Los Angeles,Jewelry,2011-01-04,42467.97,False
2062,Los Angeles,Shoes,2011-01-04,27458.9,False
3492,Seattle,Clothing,2011-01-04,33809.56,False
2491,Buffalo,Housewares,2011-01-04,14053.93,False
3921,Seattle,Jewelry,2011-01-04,51382.98,False
489,Las Vegas,Jewelry,2011-01-04,34451.9,False
4493,Seattle,Toys,2011-01-04,58162.65,False
3206,Buffalo,Shoes,2011-01-04,6674.34,False
775,Las Vegas,Outdoor,2011-01-04,3249.27,False
4207,Seattle,Outdoor,2011-01-04,3392.98,False
918,Las Vegas,Shoes,2011-01-04,20144.71,False
1490,Los Angeles,Furniture,2011-01-04,10844.24,False
3063,Buffalo,Outdoor,2011-01-04,1073.3,False
2348,Buffalo,Clothing,2011-01-04,6389.96,False
203,Las Vegas,Housewares,2011-01-04,46991.58,False
632,Las Vegas,Electronics,2011-01-04,23598.55,False
3635,Seattle,Housewares,2011-01-04,87803.95,False
3349,Buffalo,Toys,2011-01-04,7284.46,False
3778,Seattle,Furniture,2011-01-04,11476.27,False
60,Las Vegas,Clothing,2011-01-04,20398.09,False
3648,Seattle,Housewares,2011-01-07,96552.99,False
3219,Buffalo,Shoes,2011-01-07,8816.35,False
359,Las Vegas,Furniture,2011-01-07,8070.64,False
2790,Buffalo,Jewelry,2011-01-07,8429.93,False
1360,Los Angeles,Housewares,2011-01-07,64838.42,False
2361,Buffalo,Clothing,2011-01-07,5273.09,False
4506,Seattle,Toys,2011-01-07,65670.52,False
931,Las Vegas,Shoes,2011-01-07,23747.1,False
1789,Los Angeles,Electronics,2011-01-07,21354.28,False
4220,Seattle,Outdoor,2011-01-07,7664.63,False
1503,Los Angeles,Furniture,2011-01-07,10217.77,False
4077,Seattle,Electronics,2011-01-07,38571.83,False
1217,Los Angeles,Clothing,2011-01-07,21706.59,False
216,Las Vegas,Housewares,2011-01-07,45247.74,False
788,Las Vegas,Outdoor,2011-01-07,4047.92,False
1932,Los Angeles,Outdoor,2011-01-07,6078.89,False
3791,Seattle,Furniture,2011-01-07,9256.08,False
502,Las Vegas,Jewelry,2011-01-07,36451.71,False
3076,Buffalo,Outdoor,2011-01-07,1940.78,False
2647,Buffalo,Furniture,2011-01-07,3077.4,False
1646,Los Angeles,Jewelry,2011-01-07,46307.86,False
1074,Las Vegas,Toys,2011-01-07,34063.23,False
3505,Seattle,Clothing,2011-01-07,25369.16,False
3362,Buffalo,Toys,2011-01-07,8391.08,False
645,Las Vegas,Electronics,2011-01-07,19239.86,False
3934,Seattle,Jewelry,2011-01-07,57906.09,False
2075,Los Angeles,Shoes,2011-01-07,39615.78,False
4363,Seattle,Shoes,2011-01-07,57908.72,False
2504,Buffalo,Housewares,2011-01-07,17234.09,False
2933,Buffalo,Electronics,2011-01-07,9507.79,False
73,Las Vegas,Clothing,2011-01-07,15363.5,False
2218,Los Angeles,Toys,2011-01-07,58253.08,False
621,Las Vegas,Electronics,2011-01-14,17445.37,False
1622,Los Angeles,Jewelry,2011-01-14,44945.65,False
2766,Buffalo,Jewelry,2011-01-14,8300.98,False
3338,Buffalo,Toys,2011-01-14,8493.31,False
4053,Seattle,Electronics,2011-01-14,35733.27,False
1908,Los Angeles,Outdoor,2011-01-14,3481.18,False
3767,Seattle,Furniture,2011-01-14,16627.16,False
907,Las Vegas,Shoes,2011-01-14,10774.06,False
2194,Los Angeles,Toys,2011-01-14,57356.16,False
4339,Seattle,Shoes,2011-01-14,22220.95,False
2337,Buffalo,Clothing,2011-01-14,5938.37,False
1479,Los Angeles,Furniture,2011-01-14,12698.84,False
2051,Los Angeles,Shoes,2011-01-14,16796.38,False
2623,Buffalo,Furniture,2011-01-14,4556.46,False
2480,Buffalo,Housewares,2011-01-14,13797.81,False
478,Las Vegas,Jewelry,2011-01-14,34393.95,False
3910,Seattle,Jewelry,2011-01-14,54969.55,False
3624,Seattle,Housewares,2011-01-14,88181.29,False
2909,Buffalo,Electronics,2011-01-14,8675.61,False
49,Las Vegas,Clothing,2011-01-14,17359.7,False
4482,Seattle,Toys,2011-01-14,64828.44,False
4196,Seattle,Outdoor,2011-01-14,6006.55,False
1336,Los Angeles,Housewares,2011-01-14,56606.3,False
1765,Los Angeles,Electronics,2011-01-14,21445.52,False
335,Las Vegas,Furniture,2011-01-14,13275.87,False
764,Las Vegas,Outdoor,2011-01-14,2355.86,False
3052,Buffalo,Outdoor,2011-01-14,1340.64,False
3481,Seattle,Clothing,2011-01-14,27985.62,False
3195,Buffalo,Shoes,2011-01-14,5243.77,False
1050,Las Vegas,Toys,2011-01-14,34228.3,False
192,Las Vegas,Housewares,2011-01-14,39857.4,False
1193,Los Angeles,Clothing,2011-01-14,22159.74,False
4197,Seattle,Outdoor,2011-01-21,4460.66,False
193,Las Vegas,Housewares,2011-01-21,41596.99,False
2481,Buffalo,Housewares,2011-01-21,15655.73,False
3339,Buffalo,Toys,2011-01-21,8336.42,False
622,Las Vegas,Electronics,2011-01-21,18438.07,False
50,Las Vegas,Clothing,2011-01-21,17341.47,False
4483,Seattle,Toys,2011-01-21,65014.35,False
3768,Seattle,Furniture,2011-01-21,17979.8,False
3911,Seattle,Jewelry,2011-01-21,55157.31,False
3053,Buffalo,Outdoor,2011-01-21,1110.24,False
1051,Las Vegas,Toys,2011-01-21,34547.4,False
908,Las Vegas,Shoes,2011-01-21,12657.33,False
765,Las Vegas,Outdoor,2011-01-21,2163.84,False
2052,Los Angeles,Shoes,2011-01-21,21683.09,False
2624,Buffalo,Furniture,2011-01-21,5060.19,False
2767,Buffalo,Jewelry,2011-01-21,8313.48,False
1909,Los Angeles,Outdoor,2011-01-21,4562.65,False
1623,Los Angeles,Jewelry,2011-01-21,45875.56,False
1766,Los Angeles,Electronics,2011-01-21,24014.1,False
4340,Seattle,Shoes,2011-01-21,26206.39,False
336,Las Vegas,Furniture,2011-01-21,12532.94,False
4054,Seattle,Electronics,2011-01-21,34124.65,False
1337,Los Angeles,Housewares,2011-01-21,62126.32,False
1194,Los Angeles,Clothing,2011-01-21,23088.16,False
3196,Buffalo,Shoes,2011-01-21,6079.3,False
3625,Seattle,Housewares,2011-01-21,90745.3,False
