,Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
299,2,04/05/2012,76.73,3.7489999999999997,23731.47,,78.09,7931.42,4443.52,221.30951659999997,6.891,False
300,2,11/05/2012,73.87,3.688,16519.5,,117.38,5131.02,3634.25,221.36322119999997,6.891,False
301,2,18/05/2012,71.27,3.63,9262.12,,42.67,3694.8,4612.01,221.380331,6.891,False
302,2,25/05/2012,78.19,3.5610000000000004,10701.32,,1030.53,3595.04,14920.27,221.3828029,6.891,False
303,2,01/06/2012,78.38,3.5010000000000003,13091.33,21.0,245.37,2993.15,5521.72,221.38527480000002,6.891,False
304,2,08/06/2012,78.69,3.452,12162.04,463.6,78.39,3610.78,10877.64,221.38774669999998,6.891,False
305,2,15/06/2012,80.56,3.3930000000000002,8573.41,195.0,0.19,4455.38,5288.61,221.4009901,6.891,False
306,2,22/06/2012,81.04,3.346,12126.02,314.0,60.99,6058.6,36430.33,221.4411622,6.891,False
307,2,29/06/2012,86.32,3.286,8495.34,275.8,,1935.16,5686.13,221.48133430000004,6.891,False
308,2,06/07/2012,84.2,3.227,12355.5,295.05,100.15,6720.4,5506.53,221.52150640000002,6.565,False
309,2,13/07/2012,80.17,3.2560000000000002,8354.65,342.25,20.53,5674.44,5012.22,221.5616784,6.565,False
310,2,20/07/2012,83.23,3.3110000000000004,6961.58,241.2,24.97,3401.36,2453.42,221.5701123,6.565,False
311,2,27/07/2012,86.37,3.407,6999.14,197.72,2.53,6319.33,5007.01,221.5785461,6.565,False
312,2,03/08/2012,90.22,3.417,27650.68,164.58,43.02,21801.9,6652.98,221.58697990000002,6.565,False
313,2,10/08/2012,88.55,3.4939999999999998,5554.54,142.3,13.43,4187.43,5286.19,221.59541380000002,6.565,False
314,2,17/08/2012,84.79,3.571,4774.16,330.78,10.53,4253.28,4927.26,221.67514590000002,6.565,False
315,2,24/08/2012,76.91,3.62,4759.7,211.38,6.62,2972.88,5102.26,221.80835180000003,6.565,False
316,2,31/08/2012,82.64,3.638,17500.26,73.22,21.38,12878.62,4756.5,221.94155759999998,6.565,False
317,2,07/09/2012,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565,True
318,2,14/09/2012,75.88,3.717,8325.93,,37.32,1808.69,9314.55,222.2174395,6.565,False
319,2,21/09/2012,71.09,3.721,6707.94,3.82,15.55,1001.42,7607.94,222.41693619999998,6.565,False
320,2,28/09/2012,79.45,3.6660000000000004,7106.05,1.91,1.65,1549.1,3946.03,222.61643289999998,6.565,False
321,2,05/10/2012,70.27,3.617,6037.76,,10.04,3027.37,3853.4,222.8159296,6.17,False
322,2,12/10/2012,60.97,3.6010000000000004,2145.5,,33.31,586.83,10421.01,223.01542630000003,6.17,False
323,2,19/10/2012,68.08,3.594,4461.89,,1.14,1579.67,2642.29,223.0598077,6.17,False
324,2,26/10/2012,69.79,3.5060000000000002,6152.59,129.77,200.0,272.29,2924.15,223.0783366,6.17,False
325,2,02/11/2012,56.4,3.386,9585.99,6181.03,32.4,1571.2,4510.08,223.09686549999998,6.17,False
326,2,09/11/2012,61.9,3.3139999999999996,9497.69,2711.51,109.45,7185.16,6480.49,223.1153944,6.17,False
327,2,16/11/2012,52.72,3.252,26925.38,285.03,101.44,2014.28,8732.45,223.1469028,6.17,False
328,2,23/11/2012,58.06,3.2110000000000003,2280.54,2.49,105146.3,927.97,1253.85,223.19571729999998,6.17,True
329,2,30/11/2012,52.64,3.207,4764.84,,4748.06,200.48,6088.49,223.2445318,6.17,False
330,2,07/12/2012,64.19,3.198,7303.66,,460.32,2352.61,14872.79,223.2933463,6.17,False
331,2,14/12/2012,47.69,3.168,5550.46,,50.0,871.41,2419.54,223.3523969,6.17,False
332,2,21/12/2012,55.14,3.0980000000000003,5692.66,248.76,312.92,594.17,2167.73,223.4728642,6.17,False
333,2,28/12/2012,41.56,3.108,13194.12,56549.69,377.76,115.89,3479.8,223.5933316,6.17,True
334,2,04/01/2013,39.12,3.161,2045.13,34381.53,26.36,159.76,3863.31,223.7137989,6.237,False
335,2,11/01/2013,47.42,3.2430000000000003,6722.95,12098.17,13.68,1067.36,5383.2,223.83426630000002,6.237,False
336,2,18/01/2013,40.98,3.237,3737.16,3047.9,9.26,49.14,2758.1,223.86882000000003,6.237,False
337,2,25/01/2013,51.33,3.227,1599.61,1605.81,0.6,161.21,1963.72,223.86900830000002,6.237,False
338,2,01/02/2013,54.75,3.2439999999999998,13078.9,1642.02,545.2,12725.35,5002.74,223.8691966,6.237,False
339,2,08/02/2013,56.08,3.417,63622.34,687.56,358.29,44824.98,8167.67,223.8693849,6.237,True
340,2,15/02/2013,48.92,3.475,16105.39,6019.52,11.33,5982.79,7043.58,223.9106714,6.237,False
341,2,22/02/2013,48.16,3.597,6907.35,4354.2,16.58,1054.97,3019.84,224.05470319999998,6.237,False
342,2,01/03/2013,46.08,3.7110000000000003,6023.68,439.6,4.4,56.86,4416.82,224.198735,6.237,False
343,2,08/03/2013,51.12,3.658,24134.43,54.43,136.7,7235.69,6441.67,224.3427668,6.237,False
344,2,15/03/2013,55.14,3.622,7640.0,,29.43,1461.6,1824.17,224.46943900000002,6.237,False
345,2,22/03/2013,59.97,3.611,11184.28,,853.3,3319.2,3870.64,224.55271209999998,6.237,False
346,2,29/03/2013,50.54,3.6060000000000003,8248.47,,769.51,774.08,3513.62,224.6359852,6.237,False
347,2,05/04/2013,58.3,3.583,16944.64,4983.34,411.07,2378.92,3007.06,224.7192583,6.112,False
348,2,12/04/2013,61.23,3.529,10165.99,395.13,66.86,1537.62,3122.19,224.80253140000002,6.112,False
349,2,19/04/2013,67.05,3.451,6858.52,12.72,104.72,219.88,2640.86,224.80253140000002,6.112,False
350,2,26/04/2013,58.13,3.417,2782.18,11.92,146.45,461.83,2046.53,224.80253140000002,6.112,False
351,2,03/05/2013,65.26,3.386,12613.71,21.98,120.42,4940.3,2407.24,,,False
352,2,10/05/2013,63.51,3.392,7793.3,706.58,76.82,2788.92,35238.98,,,False
353,2,17/05/2013,70.55,3.4539999999999997,6242.52,423.82,9.06,1470.25,4390.07,,,False
354,2,24/05/2013,76.83,3.4939999999999998,6252.19,358.76,1665.35,797.59,3837.1,,,False
355,2,31/05/2013,78.05,3.466,2670.48,188.5,289.22,1258.68,1601.41,,,False
356,2,07/06/2013,76.2,3.4389999999999996,13644.9,900.33,221.4,8826.14,7275.75,,,False
357,2,14/06/2013,80.91,3.431,9784.1,548.27,674.6,2966.31,5282.33,,,False
358,2,21/06/2013,81.11,3.4789999999999996,7896.26,491.02,371.73,7426.29,3043.81,,,False
359,2,28/06/2013,85.37,3.495,8638.45,2457.32,9.0,4713.2,9079.05,,,False
360,2,05/07/2013,79.48,3.4219999999999997,11651.46,4984.5,2024.67,15196.91,2862.06,,,False
361,2,12/07/2013,85.41,3.4,7527.1,1244.78,84.18,2626.7,3881.66,,,False
362,2,19/07/2013,79.16,3.556,3313.12,723.52,94.85,1224.91,2471.69,,,False
363,2,26/07/2013,83.17,3.62,1966.46,609.55,91.0,493.6,2416.2,,,False
364,3,05/02/2010,45.71,2.572,,,,,,214.4248812,7.367999999999999,False
365,3,12/02/2010,47.93,2.548,,,,,,214.57479159999997,7.367999999999999,True
366,3,19/02/2010,47.07,2.5140000000000002,,,,,,214.61988680000002,7.367999999999999,False
367,3,26/02/2010,52.05,2.5610000000000004,,,,,,214.6475127,7.367999999999999,False
368,3,05/03/2010,53.04,2.625,,,,,,214.6751386,7.367999999999999,False
369,3,12/03/2010,63.08,2.667,,,,,,214.70276459999997,7.367999999999999,False
370,3,19/03/2010,60.42,2.72,,,,,,214.5301219,7.367999999999999,False
371,3,26/03/2010,57.06,2.7319999999999998,,,,,,214.3241011,7.367999999999999,False
372,3,02/04/2010,65.56,2.719,,,,,,214.11808030000003,7.343,False
373,3,09/04/2010,68.0,2.77,,,,,,213.91205950000003,7.343,False
374,3,16/04/2010,66.98,2.8080000000000003,,,,,,213.7726889,7.343,False
375,3,23/04/2010,67.87,2.795,,,,,,213.72218519999998,7.343,False
376,3,30/04/2010,70.24,2.78,,,,,,213.6716815,7.343,False
377,3,07/05/2010,73.47,2.835,,,,,,213.6211778,7.343,False
378,3,14/05/2010,77.18,2.8539999999999996,,,,,,213.6196139,7.343,False
379,3,21/05/2010,75.81,2.826,,,,,,213.9116886,7.343,False
380,3,28/05/2010,78.6,2.759,,,,,,214.2037634,7.343,False
381,3,04/06/2010,78.53,2.705,,,,,,214.49583819999998,7.343,False
382,3,11/06/2010,82.1,2.668,,,,,,214.78791299999997,7.343,False
383,3,18/06/2010,83.52,2.637,,,,,,214.78582590000002,7.343,False
384,3,25/06/2010,83.79,2.653,,,,,,214.6660741,7.343,False
385,3,02/07/2010,82.2,2.6689999999999996,,,,,,214.54632220000002,7.346,False
386,3,09/07/2010,81.75,2.642,,,,,,214.4265704,7.346,False
387,3,16/07/2010,84.32,2.623,,,,,,214.41764759999998,7.346,False
388,3,23/07/2010,83.32,2.608,,,,,,214.55649680000005,7.346,False
389,3,30/07/2010,82.04,2.64,,,,,,214.695346,7.346,False
390,3,06/08/2010,85.13,2.627,,,,,,214.8341952,7.346,False
391,3,13/08/2010,86.74,2.6919999999999997,,,,,,214.97304440000002,7.346,False
392,3,20/08/2010,88.02,2.6639999999999997,,,,,,214.9314191,7.346,False
393,3,27/08/2010,86.15,2.6189999999999998,,,,,,214.8897938,7.346,False
394,3,03/09/2010,84.16,2.577,,,,,,214.8481685,7.346,False
395,3,10/09/2010,80.84,2.565,,,,,,214.8065431,7.346,True
396,3,17/09/2010,82.36,2.582,,,,,,214.83224840000003,7.346,False
397,3,24/09/2010,76.9,2.6239999999999997,,,,,,214.90845159999998,7.346,False
398,3,01/10/2010,73.6,2.603,,,,,,214.9846548,7.564,False
399,3,08/10/2010,66.99,2.633,,,,,,215.060858,7.564,False
400,3,15/10/2010,69.71,2.72,,,,,,215.1293114,7.564,False
401,3,22/10/2010,71.64,2.725,,,,,,215.17838999999998,7.564,False
402,3,29/10/2010,72.04,2.716,,,,,,215.22746859999998,7.564,False
403,3,05/11/2010,62.94,2.6889999999999996,,,,,,215.2765472,7.564,False
404,3,12/11/2010,62.79,2.728,,,,,,215.32562579999998,7.564,False
405,3,19/11/2010,57.72,2.7710000000000004,,,,,,215.2074519,7.564,False
406,3,26/11/2010,68.71,2.735,,,,,,215.06140249999999,7.564,True
407,3,03/12/2010,53.76,2.708,,,,,,214.9153531,7.564,False
408,3,10/12/2010,51.13,2.843,,,,,,214.7693037,7.564,False
409,3,17/12/2010,52.2,2.8689999999999998,,,,,,214.704919,7.564,False
410,3,24/12/2010,57.16,2.886,,,,,,214.70178280000002,7.564,False
411,3,31/12/2010,53.2,2.943,,,,,,214.6986466,7.564,True
412,3,07/01/2011,53.35,2.9760000000000004,,,,,,214.69551040000002,7.551,False
413,3,14/01/2011,44.76,2.983,,,,,,214.74707290000003,7.551,False
414,3,21/01/2011,50.74,3.016,,,,,,215.1268275,7.551,False
415,3,28/01/2011,48.71,3.01,,,,,,215.5065821,7.551,False
416,3,04/02/2011,45.95,2.989,,,,,,215.88633670000002,7.551,False
417,3,11/02/2011,43.57,3.022,,,,,,216.26609130000003,7.551,True
418,3,18/02/2011,61.58,3.045,,,,,,216.5843571,7.551,False
419,3,25/02/2011,67.4,3.065,,,,,,216.8780275,7.551,False
420,3,04/03/2011,65.11,3.2880000000000003,,,,,,217.17169790000003,7.551,False
421,3,11/03/2011,61.29,3.4589999999999996,,,,,,217.46536830000002,7.551,False
422,3,18/03/2011,69.47,3.488,,,,,,217.72352259999997,7.551,False
423,3,25/03/2011,72.94,3.4730000000000003,,,,,,217.96747050000002,7.551,False
424,3,01/04/2011,68.76,3.5239999999999996,,,,,,218.21141839999999,7.574,False
425,3,08/04/2011,72.55,3.622,,,,,,218.4553663,7.574,False
426,3,15/04/2011,75.88,3.7430000000000003,,,,,,218.6788642,7.574,False
427,3,22/04/2011,76.91,3.807,,,,,,218.851237,7.574,False
428,3,29/04/2011,78.69,3.81,,,,,,219.0236099,7.574,False
429,3,06/05/2011,69.45,3.906,,,,,,219.1959827,7.574,False
430,3,13/05/2011,79.87,3.8989999999999996,,,,,,219.36835559999997,7.574,False
431,3,20/05/2011,75.79,3.907,,,,,,219.127216,7.574,False
432,3,27/05/2011,84.41,3.786,,,,,,218.8860765,7.574,False
433,3,03/06/2011,84.29,3.699,,,,,,218.6449369,7.574,False
434,3,10/06/2011,84.84,3.648,,,,,,218.4037974,7.574,False
435,3,17/06/2011,86.96,3.637,,,,,,218.35517480000001,7.574,False
436,3,24/06/2011,84.94,3.594,,,,,,218.45094,7.574,False
437,3,01/07/2011,85.1,3.5239999999999996,,,,,,218.54670519999996,7.567,False
438,3,08/07/2011,85.38,3.48,,,,,,218.64247039999998,7.567,False
439,3,15/07/2011,87.14,3.575,,,,,,218.7275216,7.567,False
440,3,22/07/2011,86.19,3.6510000000000002,,,,,,218.78578810000002,7.567,False
441,3,29/07/2011,88.07,3.682,,,,,,218.8440545,7.567,False
442,3,05/08/2011,88.45,3.6839999999999997,,,,,,218.90232090000003,7.567,False
443,3,12/08/2011,88.88,3.638,,,,,,218.96058730000001,7.567,False
444,3,19/08/2011,88.44,3.554,,,,,,219.023271,7.567,False
445,3,26/08/2011,87.67,3.523,,,,,,219.08669080000004,7.567,False
446,3,02/09/2011,89.12,3.533,,,,,,219.1501106,7.567,False
447,3,09/09/2011,81.72,3.5460000000000003,,,,,,219.21353050000002,7.567,True
448,3,16/09/2011,83.63,3.5260000000000002,,,,,,219.3972867,7.567,False
449,3,23/09/2011,80.19,3.467,,,,,,219.7414914,7.567,False
450,3,30/09/2011,82.58,3.355,,,,,,220.08569599999998,7.567,False
451,3,07/10/2011,75.54,3.285,,,,,,220.42990069999996,7.197,False
452,3,14/10/2011,73.75,3.2739999999999996,,,,,,220.74861669999999,7.197,False
453,3,21/10/2011,69.03,3.353,,,,,,220.9144005,7.197,False
454,3,28/10/2011,71.04,3.372,,,,,,221.08018419999996,7.197,False
455,3,04/11/2011,59.31,3.332,,,,,,221.245968,7.197,False
456,3,11/11/2011,61.7,3.2969999999999997,8787.59,2006.62,200.01,570.57,1005.33,221.4117517,7.197,False
457,3,18/11/2011,63.91,3.3080000000000003,1383.53,23.27,19.95,865.09,2926.05,221.6432852,7.197,False
458,3,25/11/2011,68.0,3.236,41.74,10.47,37612.74,,135.16,221.9011185,7.197,True
459,3,02/12/2011,54.97,3.1719999999999997,850.86,18.94,781.71,394.29,7297.1,222.15895189999998,7.197,False
460,3,09/12/2011,49.26,3.158,4059.38,6.47,123.42,833.44,3018.08,222.4167852,7.197,False
461,3,16/12/2011,57.95,3.159,1864.61,,170.36,187.42,1500.38,222.6426418,7.197,False
462,3,23/12/2011,53.41,3.112,89.98,0.24,411.52,,586.66,222.8258628,7.197,False
463,3,30/12/2011,48.29,3.1289999999999996,1449.16,14356.07,66.66,81.43,777.35,223.0090839,7.197,True
464,3,06/01/2012,52.42,3.157,3824.22,9389.98,15.0,415.36,1476.85,223.1923049,6.832999999999999,False
465,3,13/01/2012,51.86,3.261,3927.76,3323.64,,226.97,1725.19,223.3755259,6.832999999999999,False
466,3,20/01/2012,56.2,3.2680000000000002,720.82,1629.26,1.46,16.05,799.5,223.47005519999996,6.832999999999999,False
467,3,27/01/2012,58.06,3.29,774.55,349.99,,4.0,328.72,223.56458450000002,6.832999999999999,False
468,3,03/02/2012,59.33,3.36,9667.5,268.29,0.6,8368.15,804.24,223.6591137,6.832999999999999,False
469,3,10/02/2012,51.65,3.409,8687.47,1594.87,2.2,2144.87,2577.83,223.753643,6.832999999999999,True
470,3,17/02/2012,52.39,3.51,2706.87,3128.74,1.88,2396.68,1631.28,223.9170153,6.832999999999999,False
471,3,24/02/2012,60.12,3.555,6129.28,1802.84,,301.48,1929.71,224.1320199,6.832999999999999,False
472,3,02/03/2012,61.65,3.63,3552.58,601.32,,2666.22,1524.87,224.3470245,6.832999999999999,False
473,3,09/03/2012,60.71,3.6689999999999996,8368.5,298.46,1.39,1340.29,1416.22,224.56202909999996,6.832999999999999,False
474,3,16/03/2012,64.0,3.734,2588.06,80.89,3.2,909.76,491.83,224.71669530000003,6.832999999999999,False
475,3,23/03/2012,66.53,3.787,737.08,36.1,1.43,92.11,583.9,224.79091040000003,6.832999999999999,False
476,3,30/03/2012,69.36,3.845,825.1,99.83,1.25,113.25,388.39,224.8651254,6.832999999999999,False
477,3,06/04/2012,73.01,3.891,4433.71,,24.45,1282.3,1062.83,224.9393405,6.664,False
478,3,13/04/2012,72.83,3.891,5359.22,1673.42,3.0,682.03,1371.55,225.0135556,6.664,False
479,3,20/04/2012,72.05,3.877,2784.82,130.68,1.75,425.29,904.8,225.06895409999998,6.664,False
480,3,27/04/2012,73.39,3.8139999999999996,1178.7,,2.95,36.5,351.97,225.1243526,6.664,False
481,3,04/05/2012,79.51,3.7489999999999997,2430.23,,30.92,1159.71,1432.53,225.1797511,6.664,False
482,3,11/05/2012,75.19,3.688,3794.95,,0.25,813.77,618.46,225.23514959999997,6.664,False
483,3,18/05/2012,72.38,3.63,3208.73,,0.3,143.23,805.06,225.2512024,6.664,False
484,3,25/05/2012,78.58,3.5610000000000004,3032.03,,291.17,536.82,580.87,225.25151680000002,6.664,False
485,3,01/06/2012,81.55,3.5010000000000003,2664.55,10.0,220.03,618.49,1940.77,225.25183130000002,6.664,False
486,3,08/06/2012,81.65,3.452,5770.48,28.6,30.18,283.7,2093.48,225.25214580000002,6.664,False
487,3,15/06/2012,84.66,3.3930000000000002,2014.47,31.8,1.0,631.17,835.34,225.2644795,6.664,False
488,3,22/06/2012,82.7,3.346,1843.45,11.2,0.51,421.71,1743.54,225.30686150000002,6.664,False
489,3,29/06/2012,86.42,3.286,2297.32,8.0,,395.28,1182.52,225.3492435,6.664,False
490,3,06/07/2012,83.14,3.227,2625.99,30.7,28.16,703.16,1962.17,225.3916254,6.334,False
491,3,13/07/2012,82.28,3.2560000000000002,3196.9,20.8,2.02,302.29,451.1,225.4340074,6.334,False
492,3,20/07/2012,81.38,3.3110000000000004,1266.72,66.2,3.83,149.62,558.02,225.44388270000002,6.334,False
493,3,27/07/2012,84.94,3.407,3447.28,31.0,2.46,1791.7,1107.97,225.4537579,6.334,False
494,3,03/08/2012,86.55,3.417,5683.49,37.2,0.04,2484.22,639.29,225.4636332,6.334,False
495,3,10/08/2012,85.85,3.4939999999999998,3375.44,28.4,2.4,1880.43,555.9,225.4735085,6.334,False
496,3,17/08/2012,87.36,3.571,990.08,44.2,,401.46,430.69,225.55586639999999,6.334,False
497,3,24/08/2012,83.01,3.62,3062.02,26.8,,1004.51,1285.29,225.6925864,6.334,False
498,3,31/08/2012,85.18,3.638,6599.69,27.8,24.7,1743.76,428.74,225.8293063,6.334,False
499,3,07/09/2012,84.99,3.73,2266.83,19.0,8.31,419.87,926.86,225.96602630000004,6.334,True
500,3,14/09/2012,78.36,3.717,3589.7,,3.72,2080.29,1760.69,226.11220669999997,6.334,False
501,3,21/09/2012,72.78,3.721,3233.34,1.91,7.69,878.66,1602.11,226.31514959999998,6.334,False
502,3,28/09/2012,77.46,3.6660000000000004,2493.82,,1.5,890.65,715.52,226.5180926,6.334,False
503,3,05/10/2012,72.74,3.617,1750.8,,3.01,480.24,646.82,226.72103560000002,6.034,False
504,3,12/10/2012,70.31,3.6010000000000004,775.31,,2.78,498.54,328.16,226.9239785,6.034,False
505,3,19/10/2012,73.44,3.594,629.25,,7.5,75.11,3010.32,226.96884419999998,6.034,False
506,3,26/10/2012,74.66,3.5060000000000002,370.99,6.35,4.0,5.94,180.07,226.9873637,6.034,False
507,3,02/11/2012,61.61,3.386,3218.13,420.29,0.55,1498.52,749.71,227.0058832,6.034,False
508,3,09/11/2012,68.72,3.3139999999999996,2540.75,985.52,0.85,273.23,422.66,227.0244026,6.034,False
509,3,16/11/2012,61.1,3.252,1933.43,197.19,48.6,433.85,961.97,227.05692369999997,6.034,False
510,3,23/11/2012,61.69,3.2110000000000003,145.3,,54466.91,,60.92,227.1081136,6.034,True
511,3,30/11/2012,57.5,3.207,1573.54,,1095.99,157.62,2066.71,227.15930350000002,6.034,False
512,3,07/12/2012,65.09,3.198,5342.1,,201.0,317.78,2210.24,227.21049330000002,6.034,False
513,3,14/12/2012,54.72,3.168,1214.46,,28.0,119.11,861.4,227.27173480000002,6.034,False
514,3,21/12/2012,59.39,3.0980000000000003,3318.97,,10.0,397.02,296.66,227.3932855,6.034,False
515,3,28/12/2012,51.76,3.108,6542.05,10952.76,70.6,201.38,327.07,227.51483629999998,6.034,True
516,3,04/01/2013,46.52,3.161,2917.32,7821.32,0.2,171.09,570.6,227.63638709999998,6.108,False
517,3,11/01/2013,49.83,3.2430000000000003,2503.67,3395.0,0.52,160.25,1366.37,227.75793790000003,6.108,False
518,3,18/01/2013,49.09,3.237,659.55,779.95,2.1,43.05,674.45,227.78936919999998,6.108,False
519,3,25/01/2013,57.85,3.227,524.43,838.33,0.1,19.79,907.5,227.78475269999998,6.108,False
520,3,01/02/2013,62.81,3.2439999999999998,2513.52,665.85,30.0,3221.12,679.96,227.7801362,6.108,False
521,3,08/02/2013,62.77,3.417,29091.04,224.97,163.55,6151.53,782.92,227.77551969999996,6.108,True
522,3,15/02/2013,57.36,3.475,7962.18,1467.18,,940.34,1509.96,227.81400000000002,6.108,False
523,3,22/02/2013,59.96,3.597,2005.31,1497.57,,122.48,527.75,227.9602222,6.108,False
524,3,01/03/2013,54.19,3.7110000000000003,3805.93,81.37,,108.54,490.13,228.10644440000002,6.108,False
525,3,08/03/2013,57.25,3.658,6458.44,34.88,4.0,892.51,1095.59,228.2526667,6.108,False
526,3,15/03/2013,61.99,3.622,3634.62,,1.5,149.77,637.86,228.3819613,6.108,False
527,3,22/03/2013,70.38,3.611,2657.14,,246.0,392.86,450.58,228.4689369,6.108,False
528,3,29/03/2013,60.69,3.6060000000000003,2177.83,,199.96,103.87,672.0,228.5559125,6.108,False
529,3,05/04/2013,65.89,3.583,9649.15,1285.04,316.3,65.46,835.58,228.6428882,5.999,False
530,3,12/04/2013,67.56,3.529,900.72,716.86,53.54,151.17,637.16,228.72986380000003,5.999,False
531,3,19/04/2013,71.69,3.451,976.83,0.01,60.0,40.4,851.01,228.72986380000003,5.999,False
532,3,26/04/2013,65.23,3.417,539.28,,60.37,135.01,572.62,228.72986380000003,5.999,False
533,3,03/05/2013,69.73,3.386,2889.32,13.0,10.61,496.24,1019.91,,,False
534,3,10/05/2013,68.93,3.392,1455.45,78.0,27.23,125.67,1513.48,,,False
535,3,17/05/2013,75.33,3.4539999999999997,3388.65,145.0,2.0,321.8,1038.01,,,False
536,3,24/05/2013,81.27,3.4939999999999998,3234.31,53.0,136.4,280.23,1197.92,,,False
537,3,31/05/2013,78.99,3.466,3301.63,8.51,144.57,56.15,628.77,,,False
538,3,07/06/2013,80.11,3.4389999999999996,3996.14,70.74,160.6,1534.4,1694.48,,,False
539,3,14/06/2013,78.61,3.431,1728.99,94.8,235.0,433.38,1984.14,,,False
540,3,21/06/2013,82.81,3.4789999999999996,875.97,117.68,165.2,262.81,1858.59,,,False
541,3,28/06/2013,85.14,3.495,1619.96,444.19,,364.24,1954.88,,,False
542,3,05/07/2013,81.59,3.4219999999999997,3251.59,937.9,310.4,1452.64,1440.44,,,False
543,3,12/07/2013,84.86,3.4,1362.23,645.99,34.5,255.54,2033.65,,,False
544,3,19/07/2013,81.11,3.556,718.43,228.54,37.0,521.39,627.68,,,False
545,3,26/07/2013,85.53,3.62,586.26,256.64,,88.91,1152.08,,,False
546,4,05/02/2010,43.76,2.5980000000000003,,,,,,126.4420645,8.623,False
547,4,12/02/2010,28.84,2.573,,,,,,126.4962581,8.623,True
548,4,19/02/2010,36.45,2.54,,,,,,126.5262857,8.623,False
549,4,26/02/2010,41.36,2.59,,,,,,126.55228570000001,8.623,False
550,4,05/03/2010,43.49,2.654,,,,,,126.57828570000001,8.623,False
551,4,12/03/2010,49.63,2.7039999999999997,,,,,,126.6042857,8.623,False
552,4,19/03/2010,55.19,2.7430000000000003,,,,,,126.6066452,8.623,False
553,4,26/03/2010,39.91,2.752,,,,,,126.6050645,8.623,False
554,4,02/04/2010,48.77,2.74,,,,,,126.60348390000001,7.896,False
555,4,09/04/2010,54.16,2.773,,,,,,126.60190320000001,7.896,False
556,4,16/04/2010,56.23,2.81,,,,,,126.5621,7.896,False
557,4,23/04/2010,56.87,2.805,,,,,,126.47133329999998,7.896,False
558,4,30/04/2010,53.04,2.787,,,,,,126.38056670000002,7.896,False
559,4,07/05/2010,56.77,2.8360000000000003,,,,,,126.2898,7.896,False
560,4,14/05/2010,62.35,2.845,,,,,,126.20854840000001,7.896,False
561,4,21/05/2010,67.4,2.82,,,,,,126.18438710000001,7.896,False
562,4,28/05/2010,67.73,2.7560000000000002,,,,,,126.16022579999999,7.896,False
563,4,04/06/2010,70.83,2.701,,,,,,126.1360645,7.896,False
564,4,11/06/2010,78.45,2.668,,,,,,126.11190320000001,7.896,False
565,4,18/06/2010,81.53,2.635,,,,,,126.11399999999999,7.896,False
566,4,25/06/2010,81.1,2.654,,,,,,126.1266,7.896,False
567,4,02/07/2010,73.66,2.668,,,,,,126.1392,7.372000000000001,False
568,4,09/07/2010,80.35,2.637,,,,,,126.1518,7.372000000000001,False
569,4,16/07/2010,78.53,2.6210000000000004,,,,,,126.1498065,7.372000000000001,False
570,4,23/07/2010,79.78,2.612,,,,,,126.1283548,7.372000000000001,False
571,4,30/07/2010,80.7,2.65,,,,,,126.10690320000002,7.372000000000001,False
572,4,06/08/2010,76.53,2.64,,,,,,126.08545159999998,7.372000000000001,False
573,4,13/08/2010,78.08,2.698,,,,,,126.064,7.372000000000001,False
574,4,20/08/2010,78.83,2.6710000000000003,,,,,,126.0766452,7.372000000000001,False
575,4,27/08/2010,74.44,2.6210000000000004,,,,,,126.08929029999999,7.372000000000001,False
576,4,03/09/2010,76.8,2.5839999999999996,,,,,,126.1019355,7.372000000000001,False
577,4,10/09/2010,73.54,2.574,,,,,,126.11458059999998,7.372000000000001,True
578,4,17/09/2010,64.91,2.594,,,,,,126.14546670000001,7.372000000000001,False
579,4,24/09/2010,60.96,2.642,,,,,,126.19003329999998,7.372000000000001,False
580,4,01/10/2010,63.96,2.6189999999999998,,,,,,126.2346,7.127000000000001,False
581,4,08/10/2010,67.73,2.645,,,,,,126.27916670000002,7.127000000000001,False
582,4,15/10/2010,62.03,2.7319999999999998,,,,,,126.3266774,7.127000000000001,False
583,4,22/10/2010,64.17,2.736,,,,,,126.38154840000001,7.127000000000001,False
584,4,29/10/2010,56.94,2.718,,,,,,126.43641940000002,7.127000000000001,False
585,4,05/11/2010,51.6,2.699,,,,,,126.49129029999999,7.127000000000001,False
586,4,12/11/2010,52.65,2.741,,,,,,126.5461613,7.127000000000001,False
587,4,19/11/2010,48.05,2.78,,,,,,126.6072,7.127000000000001,False
588,4,26/11/2010,48.08,2.752,,,,,,126.66926670000001,7.127000000000001,True
589,4,03/12/2010,46.4,2.727,,,,,,126.73133329999999,7.127000000000001,False
590,4,10/12/2010,42.4,2.86,,,,,,126.7934,7.127000000000001,False
591,4,17/12/2010,46.57,2.884,,,,,,126.87948390000001,7.127000000000001,False
592,4,24/12/2010,43.21,2.887,,,,,,126.98358059999998,7.127000000000001,False
593,4,31/12/2010,38.09,2.955,,,,,,127.0876774,7.127000000000001,True
594,4,07/01/2011,39.34,2.98,,,,,,127.19177420000001,6.51,False
595,4,14/01/2011,31.6,2.992,,,,,,127.3009355,6.51,False
596,4,21/01/2011,38.34,3.017,,,,,,127.44048390000002,6.51,False
