,Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
1125,7,24/09/2010,47.55,2.793,190.5713264,9.017000000000001,False
1126,7,01/10/2010,49.99,2.759,190.6738241,9.137,False
1127,7,08/10/2010,44.13,2.745,190.7763218,9.137,False
1128,7,15/10/2010,35.86,2.762,190.86230869999997,9.137,False
1129,7,22/10/2010,36.84,2.762,190.9070184,9.137,False
1130,7,29/10/2010,34.78,2.748,190.951728,9.137,False
1131,7,05/11/2010,49.44,2.7289999999999996,190.99643769999997,9.137,False
1132,7,12/11/2010,22.12,2.737,191.04114740000003,9.137,False
1133,7,19/11/2010,25.56,2.758,191.0312172,9.137,False
1134,7,26/11/2010,17.95,2.742,191.0121805,9.137,True
1135,7,03/12/2010,21.88,2.7119999999999997,190.9931437,9.137,False
1136,7,10/12/2010,24.24,2.728,190.9741069,9.137,False
1137,7,17/12/2010,20.74,2.778,191.0303376,9.137,False
1138,7,24/12/2010,26.04,2.781,191.14301890000002,9.137,False
1139,7,31/12/2010,13.76,2.8289999999999997,191.25570019999998,9.137,True
1140,7,07/01/2011,10.09,2.8819999999999997,191.3683815,8.818,False
1141,7,14/01/2011,11.32,2.911,191.4784939,8.818,False
1142,7,21/01/2011,25.4,2.9730000000000003,191.5731924,8.818,False
1143,7,28/01/2011,10.11,3.008,191.667891,8.818,False
1144,7,04/02/2011,-2.06,3.011,191.7625895,8.818,False
1145,7,11/02/2011,10.24,3.037,191.8572881,8.818,True
1146,7,18/02/2011,17.3,3.051,191.9178331,8.818,False
1147,7,25/02/2011,17.46,3.1010000000000004,191.9647167,8.818,False
1148,7,04/03/2011,21.84,3.2319999999999998,192.0116004,8.818,False
1149,7,11/03/2011,20.7,3.372,192.05848400000002,8.818,False
1150,7,18/03/2011,27.69,3.406,192.1237981,8.818,False
1151,7,25/03/2011,25.69,3.4139999999999997,192.1964844,8.818,False
1152,7,01/04/2011,24.83,3.4610000000000003,192.2691707,8.595,False
1153,7,08/04/2011,30.64,3.532,192.3418571,8.595,False
1154,7,15/04/2011,27.79,3.611,192.4225954,8.595,False
1155,7,22/04/2011,31.84,3.636,192.5234638,8.595,False
1156,7,29/04/2011,26.79,3.6630000000000003,192.6243322,8.595,False
1157,7,06/05/2011,26.54,3.735,192.7252006,8.595,False
1158,7,13/05/2011,36.61,3.767,192.826069,8.595,False
1159,7,20/05/2011,36.16,3.8280000000000003,192.83131699999998,8.595,False
1160,7,27/05/2011,37.51,3.795,192.83656509999997,8.595,False
1161,7,03/06/2011,45.77,3.763,192.8418131,8.595,False
1162,7,10/06/2011,53.3,3.735,192.84706119999998,8.595,False
1163,7,17/06/2011,48.79,3.697,192.90347590000002,8.595,False
1164,7,24/06/2011,46.85,3.661,192.9982655,8.595,False
1165,7,01/07/2011,58.54,3.597,193.09305519999998,8.622,False
1166,7,08/07/2011,59.08,3.54,193.18784480000002,8.622,False
1167,7,15/07/2011,54.37,3.532,193.31254840000003,8.622,False
1168,7,22/07/2011,56.22,3.545,193.51203669999998,8.622,False
1169,7,29/07/2011,56.66,3.5469999999999997,193.711525,8.622,False
1170,7,05/08/2011,55.91,3.554,193.9110133,8.622,False
1171,7,12/08/2011,54.56,3.542,194.1105017,8.622,False
1172,7,19/08/2011,56.06,3.4989999999999997,194.25006340000002,8.622,False
1173,7,26/08/2011,57.6,3.485,194.3796374,8.622,False
1174,7,02/09/2011,53.4,3.511,194.5092113,8.622,False
1175,7,09/09/2011,45.61,3.5660000000000003,194.63878530000002,8.622,True
1176,7,16/09/2011,43.67,3.596,194.7419707,8.622,False
1177,7,23/09/2011,43.67,3.5810000000000004,194.80997130000003,8.622,False
1178,7,30/09/2011,47.34,3.5380000000000003,194.8779718,8.622,False
1179,7,07/10/2011,40.65,3.498,194.94597240000002,8.513,False
1180,7,14/10/2011,32.65,3.491,195.0261012,8.513,False
1181,7,21/10/2011,37.49,3.548,195.17899939999998,8.513,False
1182,7,28/10/2011,28.82,3.55,195.33189769999998,8.513,False
1183,7,04/11/2011,23.41,3.5269999999999997,195.4847959,8.513,False
1184,7,11/11/2011,19.53,3.505,195.63769409999998,8.513,False
1185,7,18/11/2011,29.53,3.4789999999999996,195.71847130000003,8.513,False
1186,7,25/11/2011,27.6,3.424,195.7704,8.513,True
1187,7,02/12/2011,20.38,3.378,195.82232869999999,8.513,False
1188,7,09/12/2011,11.17,3.3310000000000004,195.8742575,8.513,False
1189,7,16/12/2011,15.2,3.266,195.9841685,8.513,False
1190,7,23/12/2011,12.19,3.173,196.17138930000002,8.513,False
1191,7,30/12/2011,15.56,3.1189999999999998,196.3586101,8.513,True
1192,7,06/01/2012,18.67,3.095,196.5458309,8.256,False
1193,7,13/01/2012,7.46,3.077,196.7330517,8.256,False
1194,7,20/01/2012,27.41,3.055,196.77966519999998,8.256,False
1195,7,27/01/2012,26.9,3.0380000000000003,196.8262786,8.256,False
1196,7,03/02/2012,22.2,3.031,196.87289209999997,8.256,False
1197,7,10/02/2012,18.79,3.103,196.91950559999998,8.256,True
1198,7,17/02/2012,27.03,3.113,196.94327109999998,8.256,False
1199,7,24/02/2012,24.41,3.1289999999999996,196.9499007,8.256,False
1200,7,02/03/2012,21.64,3.1910000000000003,196.9565303,8.256,False
1201,7,09/03/2012,30.1,3.286,196.96315990000002,8.256,False
1202,7,16/03/2012,37.29,3.486,197.0457208,8.256,False
1203,7,23/03/2012,35.06,3.6639999999999997,197.2295234,8.256,False
1204,7,30/03/2012,44.99,3.75,197.41332590000002,8.256,False
1205,7,06/04/2012,44.29,3.8539999999999996,197.5971285,8.09,False
1206,7,13/04/2012,41.43,3.9010000000000002,197.780931,8.09,False
1207,7,20/04/2012,39.3,3.9360000000000004,197.7227385,8.09,False
1208,7,27/04/2012,51.49,3.927,197.664546,8.09,False
1209,7,04/05/2012,45.38,3.903,197.6063534,8.09,False
1210,7,11/05/2012,48.54,3.87,197.54816090000003,8.09,False
1211,7,18/05/2012,49.41,3.8369999999999997,197.5553137,8.09,False
1212,7,25/05/2012,50.6,3.804,197.5886046,8.09,False
1213,7,01/06/2012,55.06,3.764,197.62189540000003,8.09,False
1214,7,08/06/2012,63.07,3.741,197.65518630000003,8.09,False
1215,7,15/06/2012,59.33,3.7230000000000003,197.69229199999998,8.09,False
1216,7,22/06/2012,63.69,3.735,197.7389345,8.09,False
1217,7,29/06/2012,68.84,3.693,197.785577,8.09,False
1218,7,06/07/2012,64.67,3.6460000000000004,197.8322195,7.872000000000001,False
1219,7,13/07/2012,64.21,3.613,197.8788621,7.872000000000001,False
1220,7,20/07/2012,62.87,3.585,197.9290378,7.872000000000001,False
1221,7,27/07/2012,64.6,3.57,197.97921359999998,7.872000000000001,False
1222,7,03/08/2012,61.83,3.528,198.02938930000002,7.872000000000001,False
1223,7,10/08/2012,63.41,3.509,198.0795651,7.872000000000001,False
1224,7,17/08/2012,59.66,3.545,198.10010569999997,7.872000000000001,False
1225,7,24/08/2012,59.27,3.5580000000000003,198.0984199,7.872000000000001,False
1226,7,31/08/2012,60.46,3.556,198.0967341,7.872000000000001,False
1227,7,07/09/2012,57.84,3.596,198.09504840000002,7.872000000000001,True
1228,7,14/09/2012,53.66,3.659,198.12671840000002,7.872000000000001,False
1229,7,21/09/2012,51.77,3.765,198.358523,7.872000000000001,False
1230,7,28/09/2012,50.64,3.7889999999999997,198.5903276,7.872000000000001,False
1231,7,05/10/2012,48.43,3.779,198.8221322,7.557,False
1232,7,12/10/2012,41.43,3.76,199.0539368,7.557,False
1233,7,19/10/2012,43.01,3.75,199.14819630000002,7.557,False
1234,7,26/10/2012,42.53,3.6860000000000004,199.21953169999998,7.557,False
1235,7,02/11/2012,37.2,3.6039999999999996,199.29086709999999,7.557,False
1236,7,09/11/2012,36.89,3.545,199.3622024,7.557,False
1237,7,16/11/2012,23.91,3.4789999999999996,199.43136030000002,7.557,False
1238,7,23/11/2012,34.81,3.45,199.4976149,7.557,True
1239,7,30/11/2012,28.1,3.4360000000000004,199.5638695,7.557,False
1240,7,07/12/2012,34.19,3.373,199.6301241,7.557,False
1241,7,14/12/2012,20.93,3.303,199.71905780000003,7.557,False
1242,7,21/12/2012,12.57,3.218,199.94406619999998,7.557,False
1243,7,28/12/2012,2.32,3.108,200.16907450000002,7.557,True
1244,7,04/01/2013,-6.08,3.034,200.3940829,7.107,False
1245,7,11/01/2013,-6.61,2.957,200.61909119999999,7.107,False
1246,7,18/01/2013,-7.29,2.889,200.7382625,7.107,False
1247,7,25/01/2013,4.0,2.872,200.815099,7.107,False
1248,7,01/02/2013,25.67,2.998,200.8919355,7.107,False
1249,7,08/02/2013,11.26,3.214,200.968772,7.107,True
1250,7,15/02/2013,13.73,3.391,201.040053,7.107,False
1251,7,22/02/2013,13.39,3.563,201.09744519999998,7.107,False
1252,7,01/03/2013,11.94,3.638,201.15483740000002,7.107,False
1253,7,08/03/2013,24.24,3.6239999999999997,201.21222969999997,7.107,False
1254,7,15/03/2013,30.09,3.6069999999999998,201.24104730000002,7.107,False
1255,7,22/03/2013,30.94,3.609,201.19842830000002,7.107,False
1256,7,29/03/2013,26.56,3.605,201.1558092,7.107,False
1257,7,05/04/2013,39.3,3.633,201.11319019999996,6.952999999999999,False
1258,7,12/04/2013,34.79,3.642,201.0705712,6.952999999999999,False
1259,7,19/04/2013,29.7,3.603,201.0705712,6.952999999999999,False
1260,7,26/04/2013,35.7,3.568,201.0705712,6.952999999999999,False
1261,7,03/05/2013,42.36,3.573,,,False
1262,7,10/05/2013,44.11,3.609,,,False
1263,7,17/05/2013,53.23,3.7030000000000003,,,False
1264,7,24/05/2013,50.09,3.884,,,False
1265,7,31/05/2013,50.7,3.87,,,False
1266,7,07/06/2013,50.92,3.825,,,False
1267,7,14/06/2013,54.81,3.7969999999999997,,,False
1268,7,21/06/2013,52.16,3.736,,,False
1269,7,28/06/2013,55.28,3.6910000000000003,,,False
1270,7,05/07/2013,53.86,3.637,,,False
1271,7,12/07/2013,59.99,3.583,,,False
1272,7,19/07/2013,55.22,3.585,,,False
1273,7,26/07/2013,56.69,3.582,,,False
1274,8,05/02/2010,34.14,2.572,214.47145120000002,6.2989999999999995,False
1275,8,12/02/2010,33.34,2.548,214.62141890000004,6.2989999999999995,True
1276,8,19/02/2010,39.1,2.5140000000000002,214.6664878,6.2989999999999995,False
1277,8,26/02/2010,37.91,2.5610000000000004,214.69407349999997,6.2989999999999995,False
1278,8,05/03/2010,45.64,2.625,214.72165919999998,6.2989999999999995,False
1279,8,12/03/2010,49.76,2.667,214.7492449,6.2989999999999995,False
1280,8,19/03/2010,47.26,2.72,214.5764954,6.2989999999999995,False
1281,8,26/03/2010,46.51,2.7319999999999998,214.37035669999997,6.2989999999999995,False
1282,8,02/04/2010,60.18,2.719,214.164218,6.29,False
1283,8,09/04/2010,59.25,2.77,213.9580793,6.29,False
1284,8,16/04/2010,62.66,2.8080000000000003,213.8186357,6.29,False
1285,8,23/04/2010,56.1,2.795,213.76811899999998,6.29,False
1286,8,30/04/2010,61.01,2.78,213.71760240000003,6.29,False
1287,8,07/05/2010,62.68,2.835,213.66708569999997,6.29,False
1288,8,14/05/2010,61.35,2.8539999999999996,213.6655355,6.29,False
1289,8,21/05/2010,66.03,2.826,213.9577839,6.29,False
1290,8,28/05/2010,74.71,2.759,214.25003230000004,6.29,False
1291,8,04/06/2010,75.71,2.705,214.5422806,6.29,False
1292,8,11/06/2010,82.21,2.668,214.834529,6.29,False
1293,8,18/06/2010,78.79,2.637,214.8324452,6.29,False
1294,8,25/06/2010,81.78,2.653,214.7126286,6.29,False
1295,8,02/07/2010,74.78,2.6689999999999996,214.5928119,6.315,False
1296,8,09/07/2010,72.49,2.642,214.4729952,6.315,False
1297,8,16/07/2010,77.49,2.623,214.4640599,6.315,False
1298,8,23/07/2010,78.29,2.608,214.60296639999999,6.315,False
1299,8,30/07/2010,76.02,2.64,214.7418728,6.315,False
1300,8,06/08/2010,80.37,2.627,214.8807793,6.315,False
1301,8,13/08/2010,80.11,2.6919999999999997,215.0196857,6.315,False
1302,8,20/08/2010,79.36,2.6639999999999997,214.97798250000002,6.315,False
1303,8,27/08/2010,74.92,2.6189999999999998,214.9362793,6.315,False
1304,8,03/09/2010,76.14,2.577,214.89457599999997,6.315,False
1305,8,10/09/2010,74.34,2.565,214.8528728,6.315,True
1306,8,17/09/2010,75.32,2.582,214.8785562,6.315,False
1307,8,24/09/2010,72.21,2.6239999999999997,214.9547795,6.315,False
1308,8,01/10/2010,68.7,2.603,215.0310029,6.433,False
1309,8,08/10/2010,62.94,2.633,215.1072262,6.433,False
1310,8,15/10/2010,62.59,2.72,215.1757,6.433,False
1311,8,22/10/2010,62.86,2.725,215.2248,6.433,False
1312,8,29/10/2010,57.93,2.716,215.2739,6.433,False
1313,8,05/11/2010,55.76,2.6889999999999996,215.32299999999998,6.433,False
1314,8,12/11/2010,54.89,2.728,215.3721,6.433,False
1315,8,19/11/2010,43.86,2.7710000000000004,215.2538714,6.433,False
1316,8,26/11/2010,51.07,2.735,215.1077548,6.433,True
1317,8,03/12/2010,42.85,2.708,214.96163810000002,6.433,False
1318,8,10/12/2010,42.47,2.843,214.81552140000002,6.433,False
1319,8,17/12/2010,45.03,2.8689999999999998,214.75108430000003,6.433,False
1320,8,24/12/2010,45.67,2.886,214.7479069,6.433,False
1321,8,31/12/2010,41.47,2.943,214.7447295,6.433,True
1322,8,07/01/2011,35.77,2.9760000000000004,214.74155209999998,6.2620000000000005,False
1323,8,14/01/2011,31.62,2.983,214.7930991,6.2620000000000005,False
1324,8,21/01/2011,42.06,3.016,215.1729926,6.2620000000000005,False
1325,8,28/01/2011,39.26,3.01,215.55288619999996,6.2620000000000005,False
1326,8,04/02/2011,24.48,2.989,215.93277969999997,6.2620000000000005,False
1327,8,11/02/2011,28.26,3.022,216.3126733,6.2620000000000005,True
1328,8,18/02/2011,50.64,3.045,216.6310383,6.2620000000000005,False
1329,8,25/02/2011,51.29,3.065,216.9247918,6.2620000000000005,False
1330,8,04/03/2011,53.18,3.2880000000000003,217.21854539999998,6.2620000000000005,False
1331,8,11/03/2011,49.14,3.4589999999999996,217.512299,6.2620000000000005,False
1332,8,18/03/2011,56.68,3.488,217.7705442,6.2620000000000005,False
1333,8,25/03/2011,59.74,3.4730000000000003,218.01458619999997,6.2620000000000005,False
1334,8,01/04/2011,49.86,3.5239999999999996,218.2586281,6.297000000000001,False
1335,8,08/04/2011,65.62,3.622,218.50267000000002,6.297000000000001,False
1336,8,15/04/2011,63.55,3.7430000000000003,218.72625240000002,6.297000000000001,False
1337,8,22/04/2011,65.11,3.807,218.8986857,6.297000000000001,False
1338,8,29/04/2011,62.29,3.81,219.07111899999998,6.297000000000001,False
1339,8,06/05/2011,58.92,3.906,219.24355240000003,6.297000000000001,False
1340,8,13/05/2011,72.96,3.8989999999999996,219.4159857,6.297000000000001,False
1341,8,20/05/2011,65.54,3.907,219.17469219999998,6.297000000000001,False
1342,8,27/05/2011,73.14,3.786,218.9333986,6.297000000000001,False
1343,8,03/06/2011,82.05,3.699,218.6921051,6.297000000000001,False
1344,8,10/06/2011,82.21,3.648,218.45081150000001,6.297000000000001,False
1345,8,17/06/2011,84.73,3.637,218.40214480000003,6.297000000000001,False
1346,8,24/06/2011,83.94,3.594,218.4979481,6.297000000000001,False
1347,8,01/07/2011,87.26,3.5239999999999996,218.5937514,6.425,False
1348,8,08/07/2011,83.57,3.48,218.6895548,6.425,False
1349,8,15/07/2011,84.26,3.575,218.77462169999998,6.425,False
1350,8,22/07/2011,85.46,3.6510000000000002,218.8328475,6.425,False
1351,8,29/07/2011,86.46,3.682,218.8910733,6.425,False
1352,8,05/08/2011,85.15,3.6839999999999997,218.9492991,6.425,False
1353,8,12/08/2011,86.05,3.638,219.0075249,6.425,False
1354,8,19/08/2011,82.92,3.554,219.07019680000005,6.425,False
1355,8,26/08/2011,84.69,3.523,219.1336097,6.425,False
1356,8,02/09/2011,84.77,3.533,219.19702259999997,6.425,False
1357,8,09/09/2011,69.01,3.5460000000000003,219.2604355,6.425,True
1358,8,16/09/2011,69.09,3.5260000000000002,219.4442443,6.425,False
1359,8,23/09/2011,68.72,3.467,219.788581,6.425,False
1360,8,30/09/2011,72.2,3.355,220.13291759999998,6.425,False
1361,8,07/10/2011,67.61,3.285,220.4772543,6.122999999999999,False
1362,8,14/10/2011,61.74,3.2739999999999996,220.7960935,6.122999999999999,False
1363,8,21/10/2011,59.97,3.353,220.9619484,6.122999999999999,False
1364,8,28/10/2011,56.86,3.372,221.12780319999996,6.122999999999999,False
1365,8,04/11/2011,49.68,3.332,221.2936581,6.122999999999999,False
1366,8,11/11/2011,50.56,3.2969999999999997,221.45951290000002,6.122999999999999,False
1367,8,18/11/2011,51.72,3.3080000000000003,221.6911738,6.122999999999999,False
1368,8,25/11/2011,49.61,3.236,221.9491571,6.122999999999999,True
1369,8,02/12/2011,40.82,3.1719999999999997,222.20714049999998,6.122999999999999,False
1370,8,09/12/2011,30.51,3.158,222.4651238,6.122999999999999,False
1371,8,16/12/2011,39.79,3.159,222.69109590000002,6.122999999999999,False
1372,8,23/12/2011,38.16,3.112,222.87438619999998,6.122999999999999,False
1373,8,30/12/2011,36.33,3.1289999999999996,223.0576765,6.122999999999999,True
1374,8,06/01/2012,43.47,3.157,223.2409668,5.825,False
1375,8,13/01/2012,36.46,3.261,223.4242571,5.825,False
1376,8,20/01/2012,46.81,3.2680000000000002,223.5188055,5.825,False
1377,8,27/01/2012,45.52,3.29,223.6133539,5.825,False
1378,8,03/02/2012,45.56,3.36,223.7079023,5.825,False
1379,8,10/02/2012,35.71,3.409,223.80245069999998,5.825,True
1380,8,17/02/2012,37.51,3.51,223.96586209999998,5.825,False
1381,8,24/02/2012,46.33,3.555,224.1809207,5.825,False
1382,8,02/03/2012,50.95,3.63,224.3959793,5.825,False
1383,8,09/03/2012,49.59,3.6689999999999996,224.6110379,5.825,False
1384,8,16/03/2012,56.63,3.734,224.7657327,5.825,False
1385,8,23/03/2012,52.9,3.787,224.8399424,5.825,False
1386,8,30/03/2012,66.69,3.845,224.91415209999997,5.825,False
1387,8,06/04/2012,62.18,3.891,224.98836180000004,5.678999999999999,False
1388,8,13/04/2012,65.19,3.891,225.06257140000002,5.678999999999999,False
1389,8,20/04/2012,63.59,3.877,225.1179914,5.678999999999999,False
1390,8,27/04/2012,70.34,3.8139999999999996,225.1734114,5.678999999999999,False
1391,8,04/05/2012,73.96,3.7489999999999997,225.22883140000002,5.678999999999999,False
1392,8,11/05/2012,64.96,3.688,225.2842514,5.678999999999999,False
1393,8,18/05/2012,64.16,3.63,225.30029080000003,5.678999999999999,False
1394,8,25/05/2012,76.11,3.5610000000000004,225.3005779,5.678999999999999,False
1395,8,01/06/2012,78.31,3.5010000000000003,225.300865,5.678999999999999,False
1396,8,08/06/2012,74.28,3.452,225.30115209999997,5.678999999999999,False
1397,8,15/06/2012,77.14,3.3930000000000002,225.31347430000002,5.678999999999999,False
1398,8,22/06/2012,78.85,3.346,225.35588430000004,5.678999999999999,False
1399,8,29/06/2012,84.47,3.286,225.3982943,5.678999999999999,False
1400,8,06/07/2012,81.24,3.227,225.4407043,5.401,False
1401,8,13/07/2012,78.46,3.2560000000000002,225.4831143,5.401,False
1402,8,20/07/2012,79.94,3.3110000000000004,225.49300780000002,5.401,False
1403,8,27/07/2012,81.71,3.407,225.50290139999998,5.401,False
1404,8,03/08/2012,85.06,3.417,225.5127949,5.401,False
1405,8,10/08/2012,83.74,3.4939999999999998,225.5226885,5.401,False
1406,8,17/08/2012,81.21,3.571,225.60507969999998,5.401,False
1407,8,24/08/2012,73.77,3.62,225.74184419999997,5.401,False
1408,8,31/08/2012,75.33,3.638,225.8786088,5.401,False
1409,8,07/09/2012,80.87,3.73,226.0153733,5.401,True
1410,8,14/09/2012,67.21,3.717,226.16159810000002,5.401,False
1411,8,21/09/2012,66.96,3.721,226.36458480000002,5.401,False
1412,8,28/09/2012,71.1,3.6660000000000004,226.56757140000002,5.401,False
1413,8,05/10/2012,61.41,3.617,226.7705581,5.124,False
1414,8,12/10/2012,55.03,3.6010000000000004,226.97354480000004,5.124,False
1415,8,19/10/2012,62.99,3.594,227.01841659999997,5.124,False
1416,8,26/10/2012,64.74,3.5060000000000002,227.0369359,5.124,False
1417,8,02/11/2012,53.41,3.386,227.05545530000003,5.124,False
1418,8,09/11/2012,58.95,3.3139999999999996,227.0739747,5.124,False
1419,8,16/11/2012,48.24,3.252,227.1065086,5.124,False
1420,8,23/11/2012,53.59,3.2110000000000003,227.15772859999998,5.124,True
1421,8,30/11/2012,48.92,3.207,227.2089486,5.124,False
1422,8,07/12/2012,53.13,3.198,227.2601686,5.124,False
1423,8,14/12/2012,40.41,3.168,227.3214378,5.124,False
1424,8,21/12/2012,43.31,3.0980000000000003,227.44300230000002,5.124,False
1425,8,28/12/2012,33.68,3.108,227.5645668,5.124,True
1426,8,04/01/2013,29.75,3.161,227.6861313,5.212000000000001,False
1427,8,11/01/2013,38.79,3.2430000000000003,227.80769590000003,5.212000000000001,False
1428,8,18/01/2013,31.83,3.237,227.83908760000003,5.212000000000001,False
1429,8,25/01/2013,44.34,3.227,227.83441009999999,5.212000000000001,False
1430,8,01/02/2013,46.81,3.2439999999999998,227.8297327,5.212000000000001,False
1431,8,08/02/2013,47.16,3.417,227.82505530000003,5.212000000000001,True
1432,8,15/02/2013,40.34,3.475,227.8635,5.212000000000001,False
1433,8,22/02/2013,40.81,3.597,228.00975,5.212000000000001,False
1434,8,01/03/2013,37.3,3.7110000000000003,228.15599999999998,5.212000000000001,False
1435,8,08/03/2013,51.05,3.658,228.30225,5.212000000000001,False
1436,8,15/03/2013,51.54,3.622,228.4315779,5.212000000000001,False
1437,8,22/03/2013,54.41,3.611,228.5186005,5.212000000000001,False
1438,8,29/03/2013,48.41,3.6060000000000003,228.605623,5.212000000000001,False
1439,8,05/04/2013,52.56,3.583,228.69264559999996,5.024,False
1440,8,12/04/2013,57.36,3.529,228.7796682,5.024,False
1441,8,19/04/2013,58.84,3.451,228.7796682,5.024,False
1442,8,26/04/2013,56.04,3.417,228.7796682,5.024,False
1443,8,03/05/2013,61.99,3.386,,,False
1444,8,10/05/2013,60.86,3.392,,,False
1445,8,17/05/2013,68.96,3.4539999999999997,,,False
1446,8,24/05/2013,75.19,3.4939999999999998,,,False
1447,8,31/05/2013,78.64,3.466,,,False
1448,8,07/06/2013,75.82,3.4389999999999996,,,False
1449,8,14/06/2013,79.04,3.431,,,False
1450,8,21/06/2013,77.28,3.4789999999999996,,,False
1451,8,28/06/2013,85.64,3.495,,,False
1452,8,05/07/2013,76.18,3.4219999999999997,,,False
1453,8,12/07/2013,83.16,3.4,,,False
1454,8,19/07/2013,72.86,3.556,,,False
1455,8,26/07/2013,78.7,3.62,,,False
1456,9,05/02/2010,38.01,2.572,214.6554591,6.415,False
1457,9,12/02/2010,37.08,2.548,214.8056534,6.415,True
1458,9,19/02/2010,43.06,2.5140000000000002,214.8506185,6.415,False
1459,9,26/02/2010,43.83,2.5610000000000004,214.87804530000003,6.415,False
1460,9,05/03/2010,48.43,2.625,214.9054721,6.415,False
1461,9,12/03/2010,55.76,2.667,214.93289900000002,6.415,False
1462,9,19/03/2010,53.15,2.72,214.75972740000003,6.415,False
1463,9,26/03/2010,51.8,2.7319999999999998,214.5531227,6.415,False
1464,9,02/04/2010,65.21,2.719,214.3465181,6.3839999999999995,False
1465,9,09/04/2010,64.95,2.77,214.13991349999998,6.3839999999999995,False
1466,9,16/04/2010,66.09,2.8080000000000003,214.00018169999998,6.3839999999999995,False
1467,9,23/04/2010,61.26,2.795,213.94961380000004,6.3839999999999995,False
1468,9,30/04/2010,66.07,2.78,213.89904590000003,6.3839999999999995,False
1469,9,07/05/2010,68.58,2.835,213.84847799999997,6.3839999999999995,False
1470,9,14/05/2010,70.53,2.8539999999999996,213.8469819,6.3839999999999995,False
1471,9,21/05/2010,71.5,2.826,214.1399162,6.3839999999999995,False
1472,9,28/05/2010,77.12,2.759,214.4328505,6.3839999999999995,False
1473,9,04/06/2010,79.65,2.705,214.7257848,6.3839999999999995,False
1474,9,11/06/2010,83.75,2.668,215.0187191,6.3839999999999995,False
1475,9,18/06/2010,82.99,2.637,215.0166484,6.3839999999999995,False
1476,9,25/06/2010,85.02,2.653,214.8965756,6.3839999999999995,False
1477,9,02/07/2010,78.55,2.6689999999999996,214.7765028,6.442,False
1478,9,09/07/2010,78.51,2.642,214.6564301,6.442,False
1479,9,16/07/2010,82.93,2.623,214.64744530000002,6.442,False
1480,9,23/07/2010,84.49,2.608,214.7865779,6.442,False
1481,9,30/07/2010,79.83,2.64,214.9257105,6.442,False
1482,9,06/08/2010,87.09,2.627,215.06484300000002,6.442,False
1483,9,13/08/2010,86.85,2.6919999999999997,215.2039756,6.442,False
1484,9,20/08/2010,86.3,2.6639999999999997,215.16196459999998,6.442,False
1485,9,27/08/2010,84.01,2.6189999999999998,215.11995359999997,6.442,False
1486,9,03/09/2010,82.47,2.577,215.0779426,6.442,False
1487,9,10/09/2010,77.7,2.565,215.0359315,6.442,True
1488,9,17/09/2010,81.19,2.582,215.0615285,6.442,False
1489,9,24/09/2010,77.15,2.6239999999999997,215.13783130000002,6.442,False
1490,9,01/10/2010,69.08,2.603,215.2141341,6.56,False
1491,9,08/10/2010,65.35,2.633,215.290437,6.56,False
1492,9,15/10/2010,67.36,2.72,215.3589917,6.56,False
1493,9,22/10/2010,69.99,2.725,215.4081762,6.56,False
1494,9,29/10/2010,64.43,2.716,215.45736069999998,6.56,False
1495,9,05/11/2010,58.69,2.6889999999999996,215.5065452,6.56,False
1496,9,12/11/2010,61.59,2.728,215.55572969999997,6.56,False
1497,9,19/11/2010,49.96,2.7710000000000004,215.43728540000004,6.56,False
1498,9,26/11/2010,60.18,2.735,215.2909028,6.56,True
1499,9,03/12/2010,49.89,2.708,215.1445203,6.56,False
1500,9,10/12/2010,46.1,2.843,214.9981378,6.56,False
1501,9,17/12/2010,49.7,2.8689999999999998,214.93349369999999,6.56,False
1502,9,24/12/2010,50.93,2.886,214.9301534,6.56,False
1503,9,31/12/2010,45.92,2.943,214.9268131,6.56,True
1504,9,07/01/2011,41.82,2.9760000000000004,214.92347290000004,6.416,False
1505,9,14/01/2011,36.43,2.983,214.97495869999997,6.416,False
1506,9,21/01/2011,44.72,3.016,215.35540130000004,6.416,False
1507,9,28/01/2011,43.9,3.01,215.7358438,6.416,False
1508,9,04/02/2011,31.82,2.989,216.1162864,6.416,False
1509,9,11/02/2011,34.13,3.022,216.49672900000002,6.416,True
1510,9,18/02/2011,58.5,3.045,216.81548560000002,6.416,False
1511,9,25/02/2011,59.01,3.065,217.1095679,6.416,False
1512,9,04/03/2011,60.67,3.2880000000000003,217.4036503,6.416,False
1513,9,11/03/2011,54.75,3.4589999999999996,217.6977326,6.416,False
1514,9,18/03/2011,63.82,3.488,217.95633709999998,6.416,False
1515,9,25/03/2011,68.79,3.4730000000000003,218.2007506,6.416,False
1516,9,01/04/2011,56.12,3.5239999999999996,218.445164,6.38,False
1517,9,08/04/2011,71.4,3.622,218.68957749999998,6.38,False
1518,9,15/04/2011,71.9,3.7430000000000003,218.91349350000002,6.38,False
1519,9,22/04/2011,72.35,3.807,219.0861659,6.38,False
1520,9,29/04/2011,70.85,3.81,219.25883819999999,6.38,False
1521,9,06/05/2011,62.2,3.906,219.43151060000002,6.38,False
1522,9,13/05/2011,77.66,3.8989999999999996,219.60418289999998,6.38,False
1523,9,20/05/2011,70.49,3.907,219.3622809,6.38,False
1524,9,27/05/2011,80.42,3.786,219.12037880000003,6.38,False
1525,9,03/06/2011,85.8,3.699,218.87847680000002,6.38,False
1526,9,10/06/2011,85.81,3.648,218.6365747,6.38,False
